file,column,definition,units,data_type,missing_values
supplementary/results/regional_contrasts.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,z,"Two-sided Wald statistic, estimate divided by standard error.",Standard normal units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,log10_p,Base-10 logarithm of the unadjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,standardized_difference,Cohen d: adjusted mean difference divided by the pooled player-score SD.,Standardized effect size,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,d_ci_low,Lower 95% bound for the standardized difference.,Standardized effect size,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,d_ci_high,Upper 95% bound for the standardized difference.,Standardized effect size,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,pooled_player_sd,Pooled player-score SD used to standardize a regional contrast.,Score units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,p_holm,Holm-adjusted P value within the stated family; retain small scientific-notation values as text if needed.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,correction_family,Set of tests used for P-value adjustment.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/regional_contrasts.csv,log10_p_holm,Base-10 logarithm of the Holm-adjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,z,"Two-sided Wald statistic, estimate divided by standard error.",Standard normal units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,log10_p,Base-10 logarithm of the unadjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,standardized_difference,Cohen d: adjusted mean difference divided by the pooled player-score SD.,Standardized effect size,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,d_ci_low,Lower 95% bound for the standardized difference.,Standardized effect size,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,d_ci_high,Upper 95% bound for the standardized difference.,Standardized effect size,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,pooled_player_sd,Pooled player-score SD used to standardize a regional contrast.,Score units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,p_holm,Holm-adjusted P value within the stated family; retain small scientific-notation values as text if needed.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/overall_equal_weighting.csv,log10_p_holm,Base-10 logarithm of the Holm-adjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/two_way_clustering.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/two_way_clustering.csv,contrast,Directed comparison; A−B means the first group minus the second. Endpoint contrasts use Diamond−Iron.,Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/two_way_clustering.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/two_way_clustering.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/two_way_clustering.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/two_way_clustering.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/two_way_clustering.csv,z,"Two-sided Wald statistic, estimate divided by standard error.",Standard normal units,Number,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/two_way_clustering.csv,p_value,Unadjusted P value. Scientific-notation strings are preserved; numeric zero can reflect floating-point underflow.,P value,Scientific-notation decimal text,Empty cell means unavailable or not applicable; NA is a region label.
supplementary/results/two_way_clustering.csv,log10_p,Base-10 logarithm of the unadjusted P value.,Log10 P,Number,Empty cell means unavailable or not applicable; NA is a region label.
